id,gameId,playerId,breakScore,round1,round2,final,coryat,playerId,wins
2023,4209,2121,2200,4100,8700,15001,9900,2121,2
3009,1975,1877,1000,4400,8800,15001,6800,1877,2
3159,280,610,500,1100,8700,15001,10700,610,1
3534,2408,4820,1200,1600,8200,15001,7800,4820,1
3813,1104,2241,1200,2200,8000,15001,5400,2241,1
469,4978,8895,2000,3700,9500,15001,9400,8895,2
4941,1561,3158,1800,6400,10000,15001,7700,3158,1
4123,792,1026,1100,3100,12500,15000,12100,1026,4
9807,2980,5970,3200,7400,15200,15000,18200,5970,1
973,541,1117,600,2400,10200,15000,12000,1117,2
7240,103,207,4400,7800,12600,15000,12600,207,2
5110,1606,3047,3600,6400,13000,15000,11400,3047,5
16,5009,10082,1200,1400,9600,15000,8400,10082,2
4141,1862,2063,3000,5100,11600,15000,11500,2063,5
10000,2868,5737,3000,6200,13800,15000,13800,5737,2
1165,264,262,2100,3500,10500,15000,10500,262,5
7649,980,1998,1200,2800,10000,15000,9200,1998,1
5158,1589,3220,2500,5300,13400,15000,12700,3220,3
118,4277,8611,500,2000,11000,15000,9600,8611,1
4413,270,591,2100,5100,14500,15000,12300,591,5
11041,3684,7395,3000,6000,19400,15000,16000,7395,5
1197,3603,947,400,4200,13400,15000,10600,947,2
8223,1981,3993,1400,3400,14800,15000,14200,3993,2
5472,1827,3684,2200,3300,13900,15000,12100,3684,5
223,294,534,1300,3400,11800,15000,11200,534,5
4706,2148,4320,2500,3900,11600,15000,11100,4320,3
12604,4134,8293,3200,2800,13200,15000,16800,8293,5
3041,228,491,3300,5600,12600,15000,13000,491,2
8387,1835,3705,3600,10200,11600,15000,15000,3705,1
5788,2802,5622,4600,7800,15000,15000,15000,5622,4
634,4646,9361,2000,3300,9500,15000,9500,9361,4
4890,1569,3175,600,1900,8000,15000,7500,3175,1
13394,4426,8929,800,1200,11400,15000,12000,8929,1
3471,2441,4889,1100,4100,13000,15000,11900,4889,1
9156,2377,4762,3000,5400,13800,15000,14000,4762,1
6397,3174,6405,4000,6600,20000,15000,23000,6405,2
680,4594,9261,1000,3500,11600,15000,11500,9261,1
4970,1538,3113,1100,3100,13900,15000,10700,3113,4
14164,4776,9606,3200,4400,13000,15000,14400,9606,4
3803,1109,2253,1900,5800,12800,15000,12300,2253,1
9409,2201,4418,0,2200,10000,15000,8200,4418,5
795,4632,9337,1500,2400,11000,15000,10700,9337,1
4993,1530,3104,1300,4600,8000,15000,7200,3104,1
14408,4650,9375,1600,5800,15000,15000,14800,9375,3
7074,243,525,4200,7000,17000,14999,16200,525,1
8589,1676,3390,1800,4200,21000,14999,20600,3390,1
5458,1834,3684,1900,4800,13000,14999,12200,3684,5
10538,3354,6767,2400,6600,15000,14984,14800,6767,1
550,4189,8415,1800,3800,8600,14901,8500,8415,3
2853,1925,3876,1900,4500,11900,14900,10400,3876,1
7193,129,264,4900,8700,16900,14900,19200,264,2
14799,5081,10233,4400,4600,7600,14801,9400,10233,2
8616,1637,3312,800,4000,9300,14801,10800,3312,1
1585,4980,9978,2500,3900,14300,14801,12100,9978,4
2747,5068,8336,500,2800,8200,14801,7200,8336,1
3969,537,1112,1000,2100,8000,14801,5500,1112,2
5513,2746,4106,2600,2200,11400,14801,11400,4106,1
14654,5150,10368,2200,3800,8400,14801,9400,10368,1
8440,1796,3620,6400,8800,10400,14801,10000,3620,2
9225,2347,4670,5000,5800,9800,14800,9600,4670,4
6319,2642,5294,3200,7600,14800,14800,14800,5294,4
9971,2886,5795,4600,5600,14400,14800,14400,5795,1
13147,4534,9125,1400,6600,17400,14800,19400,9125,4
11974,3845,7707,3400,7400,22400,14800,21800,7707,4
6629,4642,6328,2600,600,9800,14800,9400,6328,1
1305,4831,666,1300,2800,8400,14800,7800,666,3
7419,32,60,3000,6600,13800,14800,15000,60,1
2356,223,478,1600,2600,11000,14800,12000,478,2
7981,675,1382,4000,3800,11800,14800,13200,1382,2
2393,1398,2853,1100,1400,10800,14800,11000,2853,2
9121,2413,4825,1600,4000,14800,14800,14800,4825,4
3491,2998,6010,2700,4800,7800,14800,6200,6010,1
640,4644,9361,1700,3100,11700,14799,10900,9361,4
13696,4316,8702,2400,3400,16200,14799,16200,8702,3
10825,3215,6457,3200,5600,7400,14799,10000,6457,3
7462,17,27,0,3400,11800,14701,11800,27,3
12900,4014,8057,3200,1800,13800,14701,17800,8057,4
1185,468,958,-600,1500,7700,14700,8200,958,1
3934,916,1866,1400,1900,7500,14700,6800,1866,1
5244,2248,4518,600,2700,10400,14700,9700,4518,3
11055,3673,7393,1700,3100,15300,14700,16800,7393,1
401,3934,6967,100,700,11201,14601,8900,6967,3
1633,4167,7240,2000,3100,12700,14601,11200,7240,2
2464,1328,2701,2600,4000,8600,14601,10800,2701,3
11945,3854,7735,3000,6000,13600,14600,13600,7735,2
13738,4991,10022,0,2600,13600,14600,13400,10022,5
541,4564,9198,1000,3100,7300,14600,7300,9198,4
14509,5213,10491,400,2600,9600,14600,10600,10491,2
1354,351,277,500,4000,12600,14600,11200,277,2
6622,3134,6207,1600,6400,22700,14600,24400,6207,7
2915,1206,2456,1100,3000,7600,14600,7900,2456,5
6774,4652,9379,4600,6400,15600,14600,14400,9379,1
3295,2004,2396,800,1900,7300,14600,7100,2396,5
6775,4660,9381,4000,5600,11600,14600,11600,9381,2
5616,2660,5333,1600,6000,9600,14600,7400,5333,3
8000,662,1365,1800,2800,7600,14600,8800,1365,1
13258,4476,9034,800,4800,12600,14600,11600,9034,2
9534,2094,4213,3400,9200,17600,14599,18000,4213,2
2442,1368,486,1050,3750,10550,14550,10300,486,1
3557,2400,4805,1200,3800,11000,14500,9200,4805,1
4820,1586,956,1500,3700,10500,14500,10500,956,1
4954,1557,2629,0,1800,9000,14500,7800,2629,5
226,251,534,1000,3300,10500,14500,10500,534,5
8623,1621,3279,-200,2400,10400,14500,14400,3279,2
1560,1997,4021,2700,6100,12900,14500,12600,4021,1
2176,2436,4880,1800,3600,12500,14500,10400,4880,1
2969,2522,5045,600,2300,7500,14500,7100,5045,1
9661,3070,6155,5000,8800,15600,14489,14400,6155,2
5805,2797,5614,3600,8500,14900,14450,13000,5614,1
2160,2569,415,400,2400,7300,14417,7400,415,2
8572,1698,3433,800,3200,13800,14407,14800,3433,2
13662,4326,8727,3300,4500,9700,14401,10000,8727,1
3683,3041,6108,500,2100,8500,14401,6100,6108,1
10325,3431,6912,4800,6000,10000,14401,10000,6912,1
13858,4905,9866,2200,5600,11200,14401,16200,9866,5
4918,1281,2608,1500,4300,8600,14401,8300,2608,4
11002,3696,7432,3600,4700,12700,14401,13200,7432,2
14455,5242,10549,3200,6800,16000,14401,14800,10549,1
7328,62,120,2800,4800,10000,14401,10000,120,1
5357,2292,4607,1100,4000,12400,14401,11000,4607,2
1136,479,989,1500,3000,7300,14401,7600,989,1
14587,5183,10440,2200,3200,13600,14401,12400,10440,3
7615,1024,2079,5200,7000,13000,14401,14000,2079,5
12989,3985,8010,1200,5000,15400,14401,17400,8010,1
1152,474,976,1000,2100,8600,14401,9400,976,2
7773,876,1784,1600,3600,10400,14401,6400,1784,1
13482,4387,8842,-200,600,18800,14401,16200,8842,1
2598,261,569,800,1400,8400,14401,9400,569,5
9124,2412,4825,2400,7800,13300,14401,14400,4825,4
13609,4345,8762,-1400,1600,9600,14401,11600,8762,5
2962,2527,5058,200,2800,7600,14401,6300,5058,1
9352,2243,4500,400,1800,10200,14401,10200,4500,5
1105,489,1008,2800,3500,12900,14400,11700,1008,2
7944,705,1445,-200,6000,17200,14400,17200,1445,6
5665,1354,2770,1800,2000,7400,14400,8400,2770,1
1404,132,269,2500,5900,13200,14400,11900,269,1
8116,573,1184,2000,3800,12200,14400,13200,1184,2
6046,2634,5280,3800,5600,10400,14400,10000,5280,2
2799,1155,2352,500,1300,8600,14400,6900,2352,4
8742,1383,2820,3600,5800,13600,14400,13400,2820,1
2911,1207,2456,800,1000,9900,14400,9700,2456,5
9612,3095,6233,3000,5800,17400,14400,16600,6233,1
13145,4536,9137,1600,4800,22400,14400,22400,9137,1
3777,1129,2261,0,1300,7200,14400,8800,2261,3
10958,3137,6336,2000,4800,14400,14400,15600,6336,1
13594,4350,8777,5200,5800,12200,14400,12200,8777,1
4721,206,439,1400,4000,7400,14400,6500,439,5
11467,3523,7096,0,7400,19200,14400,15400,7096,3
14092,4811,9670,2000,6200,14200,14400,16200,9670,4
5215,2259,4537,1800,3200,7400,14400,7400,4537,2
10585,3337,6724,2400,4600,20800,14399,25400,6724,4
11818,3898,7823,3000,4200,15600,14399,17400,7823,1
12079,3809,7652,1400,3000,17600,14399,16600,7652,2
14790,5088,10248,2200,3600,15400,14399,14000,10248,1
7709,938,1913,3000,5600,20400,14399,19200,1913,2
8002,661,1357,0,2400,7200,14399,7200,1357,2
8070,605,1257,2400,4600,16200,14399,18200,1257,3
11551,3491,7038,1600,7400,14200,14381,13000,7038,3
13613,4344,8762,3800,6400,7200,14311,6000,8762,5
289,4219,8466,300,800,7300,14300,7900,8466,5
2098,438,888,1500,4500,14700,14300,13100,888,4
4575,2001,4029,2800,3900,9300,14300,9300,4029,1
6546,4802,9568,400,3600,9300,14300,9000,9568,1
10861,3196,6450,2600,5400,9600,14300,10200,6450,4
13192,4508,9037,4600,9800,20000,14300,21800,9037,20
1439,724,1467,2400,5400,14200,14201,10700,1467,1
10227,2698,5413,600,1600,7200,14201,7200,5413,3
722,4568,9208,2800,5000,8100,14201,5600,9208,4
14696,5130,10327,1400,5200,15600,14200,15600,10327,2
6927,377,766,3600,6600,15600,14200,16200,766,1
3176,3116,6292,1500,4100,10200,14200,12300,6292,1
8184,513,1061,0,1200,7200,14200,5200,1061,1
3869,978,1994,1500,2500,7100,14200,6700,1994,2
10602,3331,6717,4000,7800,17200,14200,15800,6717,1
3876,972,1981,1300,2600,7200,14200,7200,1981,1
4657,2503,5003,1900,2700,7100,14200,7000,5003,1
14523,5209,10484,0,2600,16200,14200,16600,10484,1
11738,3926,7880,600,4200,15200,14179,15200,7880,1
9557,2072,4171,1600,2600,8200,14100,7400,4171,1
12326,3719,7480,-1400,2800,8000,14100,8000,7480,2
2344,1471,2988,800,2500,7100,14100,7100,2988,2
3889,957,1945,700,2100,7900,14100,7900,1945,2
4897,1566,2615,1400,3600,9000,14100,10200,2615,5
7225,109,218,1600,5200,11600,14100,11600,218,3
13617,4343,8759,3200,4200,14100,14100,16600,8759,1
9465,2158,4340,800,3800,10100,14100,10600,4340,1
2071,427,865,1900,2900,9700,14001,7500,865,2
13398,4425,8925,1200,5600,14000,14001,14000,8925,1
2639,609,1265,800,2100,8700,14001,9700,1265,1
7793,851,1732,2600,3800,8200,14001,8200,1732,1
3061,203,422,2100,3500,13600,14001,13900,422,3
9578,2055,4137,1600,4500,11300,14001,9600,4137,3
4131,1039,2106,2800,3800,7700,14001,6400,2106,2
11376,3555,7164,2400,6000,11200,14001,13200,7164,1
4535,2017,4059,1400,2900,12000,14001,11500,4059,1
12115,3797,7629,4000,5600,11900,14001,16800,7629,6
1018,531,1097,1100,4000,9000,14001,7900,1097,3
4402,1635,591,1700,4700,13900,14000,12000,591,5
11102,3654,7354,0,4000,10400,14000,10400,7354,1
1114,485,999,500,2400,11000,14000,10200,999,2
13870,4901,9861,3600,5600,14000,14000,14000,9861,3
5119,1603,3240,1900,2700,12900,14000,11700,3240,3
11924,3861,7749,1200,2600,7000,14000,7000,7749,1
1120,483,999,2200,3900,9200,14000,9100,999,2
14122,4794,9645,3800,4600,14000,14000,9000,9645,2
5154,1591,3220,3200,4800,12800,14000,12000,3220,3
12541,4170,8379,3000,9200,18200,14000,18800,8379,3
1978,3453,6964,900,3800,7000,14000,9000,6964,1
14496,5218,10502,2600,5400,15000,14000,15000,10502,1
5172,3056,6146,400,900,7000,14000,4700,6146,1
2152,2570,414,1300,3000,8000,14000,8000,414,1
6941,346,697,1800,3200,9200,14000,8400,697,1
5383,138,278,2500,4500,15000,14000,13700,278,5
2241,759,1547,1800,2400,11400,14000,10000,1547,1
8466,1786,3602,2200,3600,7000,14000,5200,3602,1
358,2555,1293,1300,3500,7300,14000,6900,1293,2
6232,2699,1,3200,10000,22000,14000,22000,1,74
4075,823,1671,1200,2800,7000,14000,6800,1671,4
9012,2500,4994,5400,6600,18200,14000,17800,4994,2
678,5106,9186,2400,4500,17000,14000,15500,9186,5
12930,4005,8049,4400,7800,14000,14000,9800,8049,5
1270,380,774,1500,3200,7600,13999,6200,774,5
1374,5105,8668,1600,2700,7000,13999,9300,8668,1
12759,4062,8156,1000,5600,19200,13999,21200,8156,1
13070,4567,9205,3000,3400,12800,13999,15400,9205,1
6872,421,852,-200,2400,7000,13999,8600,852,1
14250,4737,9537,3600,4800,12000,13999,12000,9537,2
7920,733,1501,2200,3600,15800,13999,16800,1501,1
11696,3948,7925,1800,3000,20000,13999,18200,7925,1
1795,4192,8422,1600,3000,7000,13990,8000,8422,1
3789,1119,2262,1300,2200,7000,13950,6400,2262,1
2525,673,1355,1700,3600,9000,13928,6800,1355,2
3783,1127,2267,1000,1200,7000,13911,7000,2267,2
1903,2545,5090,2700,2900,8900,13900,9900,5090,4
3451,2447,4116,1000,3200,7500,13900,8200,4116,2
12882,4021,8076,6800,11200,16800,13900,14200,8076,2
8322,1883,3795,4200,8400,15400,13900,14600,3795,1
12646,4112,8230,-600,3800,13800,13804,13800,8230,8
6564,3230,6518,600,6600,15800,13801,15800,6518,1
920,164,343,600,1600,7000,13801,5600,343,1
925,159,329,900,1900,13600,13801,10300,329,2
1026,528,1093,0,1900,7700,13801,8800,1093,1
2233,762,1552,1300,2000,8800,13801,8800,1552,2
5368,1867,3759,2400,3800,9700,13801,8900,3759,3
5732,2785,5598,5900,7300,14300,13801,12200,5598,1
3380,1242,2528,800,1500,6900,13800,6300,2528,2
5020,1521,3024,2400,5600,13000,13800,10600,3024,5
7345,56,98,1200,9400,17400,13800,15800,98,4
5824,2847,5676,4400,7200,15800,13800,16800,5676,5
10635,3314,6673,1200,4400,8800,13800,8800,6673,2
13809,4938,9943,5200,13600,18800,13800,21600,9943,3
13890,4895,9851,200,200,18800,13800,17000,9851,1
4,5120,10307,-100,1700,9800,13800,9300,10307,1
2428,1371,2791,2700,5700,11900,13799,12800,2791,3
3339,1265,2578,600,1300,11800,13798,10300,2578,1
3173,1918,1758,1600,3700,11200,13700,9700,1758,3
12018,3831,7695,2800,4600,14200,13700,14200,7695,3
3334,1267,2570,1600,4900,10500,13700,7800,2570,3
13469,4391,8851,4200,7800,14600,13700,16600,8851,2
3818,1093,2218,1700,2500,7700,13700,7700,2218,2
3933,919,1871,1700,3400,7700,13700,8000,1871,1
5142,1596,3230,1900,2500,8700,13700,6500,3230,1
9020,2492,4974,2400,4200,12800,13700,11000,4974,1
1191,464,948,1600,2900,9500,13700,8300,948,1
9554,2075,4177,2000,3000,10200,13700,10200,4177,1
2209,780,386,1300,2900,11420,13620,10700,386,2
2707,389,238,3000,3400,8800,13601,8900,238,4
11620,3468,6994,5400,6600,7000,13601,9800,6994,5
3349,1259,2564,2200,6300,12400,13601,13100,2564,3
11720,3935,7897,3600,6200,7200,13601,12200,7897,1
3360,1249,2541,1900,4100,9100,13601,8400,2541,1
3747,2464,4920,1300,2600,7600,13601,7800,4920,3
718,5246,9208,1600,2200,9500,13601,8300,9208,4
3848,1049,2129,1300,2100,8700,13601,7300,2129,2
2424,1373,2796,1200,2500,6900,13601,6900,2796,1
9257,2323,4662,-600,2200,9800,13601,9800,4662,1
2443,1367,2784,1800,3000,9800,13601,8600,2784,2
9763,2994,5996,3600,4400,7192,13601,11200,5996,2
4252,1316,2668,200,2400,11800,13600,9800,2668,3
4537,2016,4054,2500,2900,6800,13600,5900,4054,2
5429,1841,2603,1100,2300,9600,13600,9900,2603,1
10955,3139,6340,1400,3800,12600,13600,12600,6340,3
5511,2039,4101,2200,5200,12800,13600,12800,4101,4
1829,154,307,1200,800,6800,13600,6800,307,2
14490,5220,10506,4200,6000,6800,13600,8800,10506,1
2863,1932,3884,1200,3800,12300,13600,11600,3884,5
14718,5122,10310,2200,3400,6800,13600,11800,10310,1
3930,922,1878,3100,4800,6800,13600,6100,1878,1
14821,5069,10205,2600,4200,20000,13599,19600,10205,2
9769,2992,5987,2400,5400,16200,13599,19800,5987,5
11380,3553,7156,3400,6000,16600,13599,15200,7156,4
5750,2779,5586,7000,10400,14000,13599,12600,5586,1
9385,2226,4471,800,2000,6800,13598,6800,4471,2
3972,888,1113,1500,3600,13500,13500,11400,1113,1
14010,4851,9758,2000,1600,6800,13500,6800,9758,2
5239,2249,4518,1100,2000,11600,13500,11400,4518,3
545,5026,9198,1300,1500,11500,13500,12200,9198,4
758,4577,9231,200,500,8300,13500,8700,9231,1
2802,790,1026,500,2300,10500,13500,9300,1026,4
2887,1943,3917,1900,3500,11000,13500,10100,3917,2
6963,323,513,1600,3400,8000,13500,6200,513,4
3464,2443,4894,1100,2800,12300,13500,13200,4894,2
9528,2102,4227,1600,3200,8000,13500,10400,4227,1
14005,4854,9758,3000,4000,9600,13401,13600,9758,2
1720,306,252,1200,3700,10500,13401,11500,252,4
2048,187,390,1800,3700,7300,13401,8300,390,3
3212,1900,3828,1800,2500,7900,13401,7900,3828,1
3865,981,1994,1500,2800,6900,13401,5700,1994,2
7581,1078,2187,-800,-400,6800,13400,7400,2187,1
3323,1271,2564,800,1700,10200,13400,9100,2564,3
101,180,380,1300,3600,12400,13400,11200,380,1
7730,917,1868,3200,4600,11400,13400,11400,1868,1
5335,1873,3759,1300,3600,7400,13400,7900,3759,3
292,4217,8466,300,3500,6900,13400,7700,8466,5
8619,1632,3302,1200,3300,15900,13400,17400,3302,1
6344,2608,5228,1600,2600,21400,13400,18600,5228,1
1414,275,600,2200,5000,13400,13400,12000,600,1
10923,3158,6377,2000,7400,10400,13400,11400,6377,1
14107,4801,9663,1800,7800,15400,13400,15400,9663,1
1886,4563,9195,1300,1400,7400,13400,7200,9195,1
6547,4804,9238,4400,6400,11400,13400,12400,9238,2
2849,1952,3936,500,1000,6700,13400,4400,3936,1
7326,63,121,0,6200,14200,13400,14200,121,2
2938,2535,5057,700,2400,7400,13400,7400,5057,2
2857,1934,3884,1500,3100,11900,13399,9900,3884,5
5349,2295,656,1200,3700,6700,13399,9200,656,3
7214,114,228,3600,5200,10800,13399,10800,228,2
8508,1770,3570,5200,8200,16600,13399,17000,3570,2
10219,2702,5413,2600,3600,16500,13399,18200,5413,3
7342,57,98,4200,6600,13800,13353,14200,98,4
4948,1291,2629,900,1200,6700,13300,8700,2629,5
14605,5175,10415,3000,4800,20800,13300,20800,10415,4
7857,791,1608,2800,10200,13800,13300,10600,1608,1
7899,753,1536,2400,4900,17300,13300,18800,1536,3
3922,925,1883,2600,2900,9300,13300,9100,1883,2
7364,50,103,6200,10400,13200,13203,13200,103,1
3385,1240,2517,1100,3700,9500,13201,8900,2517,4
741,5252,9259,1500,2000,12000,13201,10400,9259,1
3625,252,394,1300,1900,8300,13201,7100,394,5
1192,463,947,700,4500,8500,13201,8300,947,2
5506,1789,2106,1300,4200,12000,13201,10500,2106,2
1613,1696,3428,1300,2700,7500,13201,7500,3428,4
7939,707,1445,2400,3800,13000,13201,12800,1445,6
2189,2726,5471,2100,4900,15500,13201,14300,5471,2
11941,3855,7735,800,2200,7000,13201,7000,7735,2
2200,3951,7932,2100,3900,6900,13201,6900,7932,1
14211,4752,9570,2000,4800,13600,13201,13600,9570,1
2614,624,1284,2500,3300,10300,13201,10800,1284,4
559,4524,8415,1200,2800,12800,13201,11000,8415,3
2067,157,321,1500,1600,6600,13200,6600,321,5
10555,3348,6752,2400,8800,17200,13200,19200,6752,2
4708,1618,439,2500,4600,6600,13200,6200,439,5
11743,3924,7873,800,1200,7200,13200,7200,7873,3
6472,3289,6631,600,5800,6600,13200,6600,6631,4
11886,3875,7777,5600,9800,14600,13200,18200,7777,3
6909,388,789,800,1400,6600,13200,10200,789,1
1431,736,1425,2700,3600,16600,13200,12000,1425,4
12845,4033,8101,1000,1200,13200,13200,13200,8101,3
8194,506,861,3400,5800,17200,13200,15800,861,19
1513,3947,7923,1500,2400,14600,13200,13200,7923,1
14362,4690,9447,4200,5200,11200,13200,11200,9447,2
8745,1382,2817,200,1400,8200,13200,7800,2817,1
1647,473,973,-800,1600,6700,13200,6200,973,1
14886,5042,10155,5000,6800,16600,13200,16800,10155,3
10136,2771,5565,3000,6600,16600,13200,17400,5565,4
12958,3995,8028,2800,6200,18600,13199,20600,8028,2
14017,4850,9741,4600,7200,12800,13199,12800,9741,5
7537,1157,2294,4200,8600,9200,13199,10800,2294,3
11592,3478,7016,1800,5000,18600,13199,16600,7016,1
11602,3474,7006,1200,4200,14200,13199,14200,7006,3
2095,443,888,1500,3400,10800,13100,10800,888,4
2216,776,1589,2500,3600,13000,13100,13000,1589,1
4110,803,1632,800,2200,7600,13100,6200,1632,1
7198,123,250,1200,5000,13000,13100,14000,250,1
11415,3539,7132,400,1800,7100,13100,7400,7132,1
1537,2654,5322,500,600,6600,13100,6600,5322,1
1858,1422,2899,1200,2000,13100,13100,10400,2899,4
695,93,161,500,3100,10083,13083,9700,161,3
52,352,701,550,1950,6550,13050,6400,701,3
2008,4501,9076,600,2000,12000,13002,11800,9076,1
3036,231,178,1700,2800,12300,13001,11800,178,5
9935,2915,5853,1600,3200,6800,13001,6000,5853,2
10338,3426,6899,3800,3200,12000,13001,16000,6899,1
1267,5035,774,1000,1600,7000,13001,8000,774,5
1787,3094,6231,500,1700,7600,13001,7100,6231,1
2074,554,865,1200,1800,6800,13001,6800,865,2
2319,501,1014,2000,2800,8000,13001,8400,1014,4
14702,5128,10323,-200,-600,14000,13000,14200,10323,1
558,4525,8414,1300,1100,6500,13000,8500,8414,1
4714,1616,439,2000,3200,7000,13000,5700,439,5
9201,2362,4732,7800,9000,13400,13000,12800,4732,1
2407,1393,2804,1900,4100,10800,13000,10500,2804,2
784,1672,3378,1600,3400,10400,13000,10400,3378,4
4786,1702,3445,2300,3000,8400,13000,7600,3445,2
11456,3527,7109,6800,8200,20000,13000,13400,7109,1
2518,3936,470,300,1800,12000,13000,11800,470,5
902,181,352,2900,5400,10500,13000,7800,352,3
4831,847,782,400,1900,6500,13000,6500,782,5
11614,3470,6994,2200,8600,15000,13000,13000,6994,5
3093,1197,2436,1500,5600,18000,13000,14500,2436,1
6445,3313,6681,5000,4400,6800,13000,6800,6681,2
1484,3727,7496,0,2400,11600,13000,12400,7496,1
4876,1572,3177,700,3300,7000,13000,7300,3177,5
286,4220,8466,1000,600,6700,13000,7700,8466,5
3329,1269,2564,2800,4100,12000,13000,11100,2564,3
7719,930,1895,1000,1800,6600,13000,9800,1895,1
1567,1990,4005,300,1100,11700,13000,9900,4005,1
5741,2782,5592,2000,3400,15000,13000,15000,5592,1
320,4244,7980,500,1600,7000,13000,7000,7980,1
4049,838,1706,-200,1100,10200,13000,9300,1706,2
8078,599,1243,2600,4400,7400,13000,8400,1243,2
2164,2567,416,1400,4600,12000,13000,11500,416,3
14664,5144,10356,3600,4000,13000,13000,13800,10356,1
508,5151,10354,1700,4300,10000,13000,9900,10354,5
4399,1636,591,3600,4400,13000,13000,12000,591,5
8169,523,1082,2200,5200,14000,13000,16200,1082,2
2338,1473,2988,1600,1900,6500,13000,6500,2988,2
1672,4183,8410,1700,4900,12500,12999,13000,8410,3
2387,1400,1016,1300,1900,6500,12999,5100,1016,3
4432,1648,3334,1000,2300,7900,12901,7900,3334,4
4671,2481,4941,1800,5100,9400,12901,9100,4941,3
5309,2214,4450,2800,3500,6500,12900,7200,4450,1
139,2265,4431,1000,1100,6900,12900,6500,4431,5
1981,374,756,1300,1400,10400,12900,11500,756,3
2373,3026,6070,800,1900,6900,12900,9700,6070,1
2690,190,238,1600,5000,8900,12900,8700,238,4
2998,942,1876,3100,4600,8400,12900,8300,1876,2
10278,3447,6948,2200,5100,13900,12900,13200,6948,2
5201,2278,4578,1600,4700,10100,12900,9600,4578,1
11588,3479,7019,3200,7800,20400,12900,21400,7019,1
2575,645,1326,1300,2500,10300,12801,9100,1326,2
10477,3376,6811,4000,7600,9800,12801,12400,6811,2
3279,1889,3805,1200,3500,7700,12801,7700,3805,1
1002,1680,3399,2600,3300,7000,12801,7200,3399,2
3430,716,1455,2500,3600,7800,12801,7700,1455,3
1332,4815,9682,1300,3500,9700,12801,9700,9682,2
3542,2405,4815,600,2600,6800,12801,6800,4815,3
2258,749,1529,600,4500,14500,12801,11300,1529,2
6038,2942,5904,-400,2600,8000,12801,9800,5904,1
2447,1366,2784,600,2100,9100,12801,8900,2784,2
14722,5119,10297,4200,6400,12000,12801,13000,10297,3
2489,693,1420,600,1200,7400,12801,7800,1420,1
7165,149,305,1000,1600,12800,12800,12800,305,1
2320,789,1016,2000,5200,12800,12800,11100,1016,3
13032,3971,7981,1200,2800,8800,12800,8800,7981,1
818,4296,8660,2100,2600,6400,12800,7400,8660,1
6093,2618,5248,4000,11400,15800,12800,11600,5248,1
9119,2414,4833,2000,3600,18800,12800,20200,4833,1
3037,229,491,-400,200,6400,12800,6900,491,2
14140,4785,9628,3400,7600,20800,12800,20800,9628,2
832,4302,8676,900,2000,7200,12800,7200,8676,5
9169,2372,4748,-200,2800,6400,12800,6400,4748,3
3501,2995,6000,1400,2300,10000,12800,8800,6000,1
14411,4648,9372,2000,6200,13400,12800,12200,9372,1
1588,4963,9978,1900,3600,6400,12800,6000,9978,4
10097,2812,5644,3400,8200,20800,12800,17600,5644,2
3786,1126,2261,2200,1900,6400,12800,5700,2261,3
14527,5207,10478,1200,6400,16800,12800,16800,10478,3
2083,4115,8264,2600,4600,11400,12800,10400,8264,3
11699,3946,7920,2000,3600,6400,12800,8400,7920,1
4241,2091,4208,1000,3700,14400,12800,12700,4208,1
14758,5099,10271,3200,5200,7400,12800,10400,10271,2
2207,184,385,300,3400,8800,12800,8400,385,1
220,297,534,1800,4400,12800,12800,10400,534,5
5618,2659,5332,2000,6000,14400,12800,14200,5332,1
6593,3207,6481,1400,2000,12800,12800,14800,6481,1
2299,719,590,600,2800,12200,12800,12400,590,4
658,2584,5166,700,3400,6400,12800,6400,5166,2
5991,4613,5844,3600,6000,9200,12800,9000,5844,1
988,1687,3404,1300,2200,6400,12799,6200,3404,4
13204,4504,8998,1400,5200,18000,12799,16800,8998,3
7270,89,162,3000,3200,16000,12799,17600,162,3
9990,2873,5766,2600,4200,19000,12799,18200,5766,1
10574,3341,6739,4000,10600,17400,12799,16200,6739,1
2984,1979,3991,800,1500,6400,12701,5300,3991,1
4717,1615,439,700,3100,12700,12700,12500,439,5
6028,2945,5914,3600,6800,12700,12700,14600,5914,3
463,4600,9123,1100,3200,10400,12700,11400,9123,3
9885,2953,5919,2400,2600,9200,12700,10200,5919,1
535,4928,9198,1800,2500,11400,12700,11100,9198,4
11718,3939,7900,3000,4600,12600,12700,12600,7900,3
2405,1394,2845,500,2500,7700,12700,7700,2845,2
12526,4177,8401,4200,4400,15200,12700,15200,8401,1
3304,1177,2396,3000,4900,11700,12700,11100,2396,5
13127,4541,9148,0,-400,6400,12700,9400,9148,1
4138,1863,2063,1000,1700,8500,12700,8500,2063,5
13288,4464,9008,3100,4700,15700,12700,12400,9008,1
1857,1423,2900,1000,2500,7700,12613,7700,2900,1
3111,191,402,2000,3600,9000,12601,9000,402,5
6101,2610,5233,2600,6800,6800,12601,8600,5233,2
1326,4821,9692,1900,3700,7500,12601,7500,9692,1
2185,2751,5471,800,4000,10000,12601,10300,5471,2
2670,589,1221,2400,3000,6500,12601,5000,1221,1
2754,2206,4433,-100,1300,9800,12601,9500,4433,1
3100,196,402,1500,2400,7600,12601,7400,402,5
8764,1363,2776,1200,3400,10600,12600,10600,2776,1
2274,738,1508,300,1600,6600,12600,6600,1508,2
