id,correct,amount
155503,1,1600
155521,0,200
155527,0,3000
155568,0,1000
155582,0,2000
155585,1,2000
155616,1,1000
155643,1,3000
155647,0,3000
155681,0,500
155714,0,100
155717,0,2000
155732,1,1000
155770,1,4000
155772,1,2200
155810,1,1200
155833,1,1200
155847,1,2000
155872,1,1000
155899,1,2000
155917,0,2200
155953,1,600
155964,1,2800
155978,1,2400
156003,0,3000
156020,1,3000
156034,1,2600
156069,0,1200
156084,0,1200
156086,1,1600
156114,0,1000
156145,0,2700
156147,1,2500
156179,1,600
156202,0,5000
156211,1,5800
156233,1,2400
156260,1,3000
156262,1,5000
156288,1,2000
156313,1,2500
156324,0,5200
156353,0,2000
156381,1,3000
156385,1,1000
156414,0,1000
156436,1,7000
156447,1,2000
156471,0,1000
156496,1,1000
156502,1,1500
156535,0,1000
156557,0,2400
156562,0,2000
156585,1,1000
156620,1,5200
156626,0,2000
156657,0,500
156672,1,2000
156676,0,2000
156707,1,1000
156725,0,2400
156743,0,2000
156760,0,1000
156796,0,2000
156802,1,1500
156831,1,1000
156854,0,1200
156857,0,6000
156891,1,1000
156903,0,2000
156907,0,2000
156934,0,800
156963,1,2400
156967,1,2800
156985,0,500
157024,0,900
157026,0,2000
157052,1,1800
157084,1,3000
157086,0,1200
157120,0,2000
157137,1,2000
157146,0,2000
157183,1,1000
157192,1,2000
157215,1,1400
157232,0,1000
157272,0,1500
157280,0,1000
157292,0,1000
157341,1,2200
157346,1,3000
157365,1,1000
157395,1,2400
157397,0,1400
157437,1,2000
157464,1,3500
157470,1,2000
157497,1,1000
157526,1,3500
157528,1,2000
157555,0,1000
157578,0,5200
157582,1,3000
157610,1,3389
157624,1,6000
157663,1,3989
157685,1,5000
157686,1,8917
157722,0,1600
157739,0,2000
157741,1,400
157767,1,2000
157789,0,800
157801,0,500
157809,0,600
157843,1,500
157850,1,500
157888,1,1000
157908,0,1600
157912,0,2000
157948,1,1000
157961,1,6000
157969,1,2000
158003,1,1200
158021,0,2400
158029,0,1600
158054,1,1500
158086,0,2000
158092,0,1800
158111,0,500
158146,1,2000
158154,1,2000
158177,1,3000
158204,0,4000
158205,0,1200
158237,1,4000
158254,1,2500
158264,0,2900
158310,1,1500
158334,1,3500
158335,0,2200
158372,1,1500
158392,0,3000
158394,0,1000
158440,0,1000
158455,1,2000
158461,1,2600
158487,1,1000
158526,0,2000
158527,0,2200
158553,1,1000
158580,0,3000
158586,1,3000
158618,1,1500
158642,1,2000
158660,0,2000
158696,1,1000
158724,1,3000
158726,0,1000
158756,1,1800
158772,1,4000
158780,1,3600
158823,0,2000
158838,1,3000
158840,1,3000
158879,0,1200
158901,1,1000
158906,1,1500
158945,1,1000
158959,0,1000
158964,1,1000
158993,1,1200
159015,0,2000
159016,0,2500
159053,1,200
159064,0,4000
159066,1,2200
159108,0,1500
159125,0,6000
159151,1,1000
159182,1,2000
159195,1,5000
159236,1,1000
159248,1,1600
159263,1,4400
159296,1,1000
159318,1,2000
159321,0,5000
159350,1,1000
159383,0,3000
159386,0,2000
159411,0,1000
159429,1,100
159444,1,2000
159474,1,1400
159492,0,1200
159500,1,1400
159524,1,800
159549,0,1000
159556,1,2000
159586,0,1000
159611,1,1000
159613,0,3400
159646,1,1000
159670,1,2000
159674,1,3000
159707,1,1000
159726,1,2800
159732,0,1200
159759,0,600
159779,0,3000
159784,1,2000
159809,1,400
159843,0,1000
159851,0,200
159887,0,1000
159914,1,5000
159922,1,3400
159955,1,1000
159980,0,3000
159984,1,6600
160007,0,2200
160039,0,5201
160046,1,1400
160067,1,1500
160097,0,2900
160098,1,6000
160124,1,400
160147,1,2000
160153,0,2400
160174,1,1500
160198,1,2200
160209,1,2600
160244,0,1500
160257,0,3400
160262,1,3000
160307,0,1200
160320,1,2000
160322,0,2000
160342,1,1000
160385,1,1600
160390,1,3000
160414,0,1400
160450,0,1000
160453,0,1200
160486,1,2000
160510,1,2000
160516,1,2800
160547,1,1000
160561,0,1200
160562,0,2000
160607,0,1200
160631,1,2000
160638,0,3400
160658,1,1600
160678,0,2000
160687,0,2000
160713,0,1000
160738,0,1800
160744,1,3400
160768,0,1400
160787,0,1000
160788,1,1500
160825,1,1400
160849,1,6000
160850,1,6000
160874,1,500
160899,1,1600
160904,0,100
160924,1,1000
160948,1,3000
160958,1,2000
160988,0,1000
161008,0,1000
161024,0,2000
161048,1,700
161072,1,1000
161076,0,3000
161101,0,1200
161124,1,1000
161125,0,500
161153,0,1000
161174,0,1000
161182,1,1000
161212,1,1000
161232,1,200
161234,0,600
161272,1,800
161288,0,1800
161293,1,4600
161310,1,600
161333,1,600
161351,0,1000
161369,0,400
161399,1,1000
161400,0,600
161435,1,1000
161456,0,4200
161465,0,1200
161489,1,1000
161510,1,3000
161520,0,5000
161555,1,1200
161564,1,5000
161581,1,200
161614,0,1200
161627,1,2000
161636,1,3500
161666,1,2000
161689,1,2000
161695,0,1000
161726,1,2000
161758,1,2000
161759,1,6000
161783,1,900
161816,0,3000
161824,1,5000
161846,1,1000
161865,1,4000
161875,0,9000
161915,1,4800
161931,1,2000
161935,0,4000
161962,1,2000
161983,0,1500
161994,0,6000
162022,0,1200
162041,0,4000
162045,1,4500
162069,1,1200
162093,1,1000
162105,1,1800
162149,0,1600
162167,1,2500
162169,1,2200
162189,1,1000
162238,0,3000
162239,1,2400
162269,1,1200
162291,1,2000
162301,0,2800
162317,1,1000
162342,1,3000
162343,1,3000
162376,1,1000
162402,1,2000
162405,1,1800
162444,1,1000
162467,0,2000
162473,0,1000
162497,1,1000
162523,1,2000
162529,1,1200
162561,0,1800
162578,0,1200
162590,1,2000
162613,0,800
162631,1,800
162641,1,1000
162680,1,2500
162705,1,2000
162708,1,5000
162736,1,1000
162760,0,2400
162765,0,1800
162792,1,2500
162816,0,1400
162820,1,10000
162837,1,1000
162875,1,3000
162881,1,2500
162912,0,1400
162938,1,5000
162942,1,5000
162972,1,1500
163002,0,1000
163003,1,6200
163029,0,1400
163057,1,3000
163066,1,3000
163087,1,1000
163113,0,2000
163116,1,3000
163156,0,1500
163164,0,3000
163206,1,2800
163239,0,2800
163241,0,2500
163262,1,1400
163300,1,2200
163302,1,2000
163313,0,1000
163344,0,3200
163345,1,1700
163383,0,1000
163407,0,1000
163418,0,400
163451,0,1000
163462,0,2000
163476,1,800
163505,1,1000
163532,1,2000
163534,1,1400
163566,0,800
163591,0,1000
163592,0,1000
163621,1,1600
163640,0,1200
163645,0,800
163683,0,800
163703,1,1400
163704,1,1000
163745,1,800
163760,1,1000
163762,0,1400
163789,1,800
163831,0,2000
163846,1,1000
163881,1,1400
163882,1,1000
163919,1,1500
163944,1,1000
163953,1,2000
163973,1,1500
163999,1,3500
164001,1,4000
164040,0,1500
164068,1,6000
164071,1,5000
164100,0,1000
164124,1,4000
164129,0,3000
164141,1,1000
164176,1,3000
164182,1,5500
164201,0,1000
164231,1,3200
164245,1,2500
164264,1,400
164291,1,4600
164294,0,2300
164332,1,1000
164355,0,1200
164372,0,3000
164404,1,800
164432,0,2000
164434,0,1500
164465,1,600
164487,1,800
164499,0,2000
164517,0,1000
164551,0,2000
164553,1,2600
164569,1,1500
164597,0,3600
164606,1,1400
164629,1,1000
164656,1,800
164663,1,2600
164701,1,1500
164718,1,1000
164722,1,3000
164751,0,2200
164777,1,7800
164784,1,2500
164811,0,1500
164847,1,4200
164852,1,2600
164882,1,1000
164910,1,5400
164912,1,2400
164945,1,1000
164961,1,5600
164967,0,3000
164993,1,1200
165013,0,5400
165027,1,3800
165051,1,1000
165071,1,2400
165088,1,4200
165113,0,1000
165140,1,3000
165150,0,4600
165178,1,1400
165212,0,2000
165217,0,2800
165233,1,1500
165278,1,5401
165286,1,2000
165319,1,4800
165333,0,4000
165334,1,4000
165371,1,1000
165411,0,3000
165413,1,500
165453,1,2200
165477,1,2021
165479,1,2000
165519,0,2800
165532,0,2600
165540,1,2200
165581,0,1000
165604,1,1100
165607,1,2500
165629,1,2000
165665,0,5000
165672,1,3000
165706,1,1000
165715,1,5000
165734,1,3000
165752,1,3400
165775,1,3400
165789,0,4000
165818,0,2000
165854,1,3000
165858,1,2000
165894,1,2400
165916,0,1500
165926,1,3000
165949,1,1500
165981,0,2500
165985,1,2000
166026,1,800
166050,1,2000
166054,1,1600
166088,1,1000
166103,1,1600
166109,0,1800
166131,1,1000
166168,0,3000
166170,1,6000
166203,0,2000
166221,1,700
166228,1,2000
166257,0,2000
166289,1,2500
166295,1,1500
166318,1,800
166337,1,2400
166348,0,7600
166386,1,1200
166397,0,5000
166402,0,3200
166433,0,1500
166463,1,1600
166479,0,2200
166508,1,1800
166533,1,1400
166542,1,1400
166562,0,2000
166594,1,2000
166600,1,7600
166626,1,1200
166653,1,2000
166662,1,800
166682,1,1500
166702,1,3000
166721,1,3000
166741,0,1000
166774,1,3000
166779,0,1000
166802,1,800
166826,0,1400
166827,1,1800
166863,1,600
166877,0,2000
166885,1,1200
166922,1,1000
166940,0,1000
166947,1,2000
166985,0,1200
167007,1,2500
167008,0,3599
167050,1,1000
167062,1,2000
167064,1,2000
167095,1,1000
167125,0,1000
167134,1,3000
167172,1,2000
167201,1,2200
167204,0,4000
167234,1,1000
167256,0,2000
167260,0,1000
167302,1,1200
167311,0,2500
167323,1,2000
167347,0,1400
167370,1,2000
167383,1,3000
167402,1,100
167428,1,2000
167446,0,2000
167473,1,500
167503,0,100
167505,1,4000
167526,1,2000
167555,1,2200
167558,1,1000
167591,1,1800
167619,1,3000
167620,1,3000
167662,0,1000
167689,1,3000
167691,1,6000
167703,1,3000
167743,0,4000
167753,1,1000
167769,1,2000
167792,1,3000
167806,1,2000
167827,1,2000
167857,1,5000
167868,0,2200
167906,1,400
167932,0,4000
167935,0,2000
167971,1,2000
167990,0,1000
167999,1,800
168030,0,1000
168066,0,1500
168067,1,4000
168090,1,2500
168107,1,3000
168127,0,1700
168141,0,1000
168176,1,3000
168178,0,2400
168216,1,2000
168239,1,2000
168240,1,3000
168267,1,1000
168288,1,2600
168292,1,3000
168337,1,1600
168353,0,1200
168355,1,1600
168399,0,1500
168426,1,4000
168435,0,3000
168459,1,3000
168494,0,1200
168499,1,5000
168536,1,1000
168545,0,4000
168564,0,2000
168596,1,1000
168624,0,2500
168627,1,3000
168647,0,1400
168685,1,4000
168687,1,2500
168720,0,1000
168749,1,3000
168756,1,2000
168781,1,1600
168812,1,4000
168820,1,2600
168845,1,1000
168869,0,2500
168870,1,4000
168894,1,1200
168935,0,4800
168937,0,4200
168967,1,2000
168992,1,5000
168998,1,2500
169034,1,1000
169049,1,1000
169064,1,1400
169083,1,2000
169127,1,3000
169130,1,4000
169165,0,4000
169185,1,2000
169186,0,3600
169200,0,600
169239,0,3000
169241,1,2200
169279,1,1500
169298,1,1000
169302,0,500
169343,1,3000
169358,1,3000
169360,0,3000
169403,0,1000
169416,0,2000
169420,0,1200
169447,1,1000
169481,1,3000
169487,0,1500
169508,1,1000
169539,1,2000
169540,1,2000
169575,1,2000
169598,1,2000
169606,0,2000
169640,0,2000
169662,0,3000
169666,0,3000
169691,1,1500
169727,1,4000
169732,0,3000
169761,0,2000
169784,1,2000
169787,1,2000
169824,1,2600
169835,0,3000
169839,1,3000
169884,1,3000
169903,1,2800
169905,1,1000
169949,0,1400
169966,0,3000
169977,1,2500
169993,1,1000
170026,0,4200
170037,0,3000
170064,0,600
170084,0,2000
170088,0,4000
170107,1,1500
170147,1,2000
170148,1,3000
170170,1,1000
170201,1,2200
170208,1,5000
170236,1,1600
170261,0,1000
170267,0,3500
170292,0,800
170315,1,2000
170329,0,1000
170359,0,1500
170375,1,2000
170384,1,5000
170411,1,1500
170445,0,2000
170471,1,2200
170496,1,5400
170504,1,3000
170545,0,1400
170567,1,4500
170574,1,3000
170612,0,3000
170626,1,4000
170643,1,5000
170666,1,3000
170680,1,2600
170690,1,4000
170716,1,500
170744,0,2000
170756,1,3000
170793,0,1000
170809,1,5800
170813,1,1800
170836,1,1500
170870,1,1777
170874,0,400
170898,1,1000
170927,1,2000
170932,1,2100
170970,1,1000
170992,1,1000
170993,0,2000
171032,1,1000
171049,1,1000
171052,1,1000
171097,1,1000
171122,0,2000
171124,0,2000
171141,1,1000
171181,0,2000
171183,1,2000
171208,1,3400
171245,1,2000
171248,1,2000
171281,1,1000
171292,0,2000
171304,0,5200
171325,1,1000
171360,1,2500
171364,0,800
171393,0,1000
171417,1,1500
171419,0,2000
171462,1,200
171476,1,2000
171482,1,2000
171505,1,400
171547,1,1000
171555,0,1400
171590,0,600
171617,1,3000
171621,0,4000
171646,1,1200
171671,1,2000
171675,0,3800
171708,1,1000
171728,0,2000
171736,1,1000
171768,1,800
171803,0,3000
171806,1,4000
171826,1,2000
171854,1,2000
171860,1,2300
171891,1,1000
171923,0,2000
171926,1,7000
171962,1,1400
171981,0,100
171983,1,5000
172013,1,1000
172036,1,1500
172040,1,2000
172064,0,800
172097,0,1300
172100,1,3600
172137,0,1000
172144,1,4000
172161,1,2500
172197,0,1000
172215,0,6000
172226,0,5000
172241,1,2000
172280,1,8000
172284,1,4800
172325,1,796
172352,1,5200
172353,1,7500
172373,0,600
172398,1,3500
172407,0,2000
172433,1,1000
172457,1,2000
172475,1,7800
172509,1,700
172538,1,3300
172540,0,3000
172565,1,1000
172595,1,3000
172604,1,10000
172621,1,2200
172661,0,2400
172671,0,5000
172701,1,500
172723,1,1000
172737,1,1000
172771,1,1000
172783,1,3000
172793,1,2000
172817,0,1000
172842,0,2000
172858,0,5000
172889,1,800
172909,0,2746
172911,1,2000
172937,1,1000
172967,0,2500
172970,1,4238
173007,0,1000
173032,1,5500
173034,1,2000
173060,1,1000
173089,1,3000
173099,0,4400
173131,0,1000
173145,0,1400
173167,1,2000
173194,1,1000
173215,0,3400
173224,0,2000
173243,0,800
173276,1,2000
173280,0,2000
173307,1,1000
173338,1,1000
173340,0,1000
173371,0,2000
173395,1,400
173404,0,6000
173428,1,1000
173449,1,2400
173464,1,3201
173492,0,1000
173523,1,3000
173527,1,2000
173544,1,300
173575,0,2000
173581,0,1500
173608,1,500
173630,0,2000
173641,0,1000
173672,1,1000
173694,0,4000
173698,1,1000
173726,1,1800
173756,0,2000
173758,0,2000
173811,1,3000
173851,1,1000
173866,0,1000
173880,1,4500
173904,1,3400
173941,1,5000
173948,1,2000
173983,1,2000
173995,1,3000
174007,1,3000
174042,0,2000
174076,1,3000
174081,0,1400
174105,1,1000
174134,1,3000
174136,1,3000
174177,0,2000
174203,0,4000
174211,0,1000
174230,0,4000
174256,1,2000
174261,1,4000
174291,1,1200
174310,1,4000
174311,0,6000
174349,0,1000
174374,1,4000
174381,1,3000
174398,1,2000
174422,0,3600
174424,0,5000
174468,1,500
174492,1,2100
174494,1,2000
174538,0,1000
174559,1,2000
174560,1,1000
174591,1,2800
174620,1,500
174625,1,7000
174648,1,1800
174684,1,1000
174687,0,1000
174712,1,600
174743,0,4000
174745,1,1000
174776,1,1000
174789,1,500
174792,1,800
174818,1,1000
174855,0,1000
174862,1,2000
174887,1,400
174903,1,1400
174920,1,5
174941,1,1000
174972,1,1000
174975,1,3000
175014,0,600
175037,1,1500
175038,0,1000
175075,1,2000
175104,0,1500
175113,1,1000
175130,1,1000
175174,1,1300
175178,1,1000
175211,0,1200
175236,1,2000
175239,1,2800
175278,1,1500
175301,1,2600
175311,1,3000
175337,1,1000
175364,0,4000
175365,1,2500
175397,0,1000
175418,1,2000
175430,0,2000
175464,0,600
175478,0,2000
175487,1,1000
175519,1,500
175551,1,2500
175554,0,3000
175583,1,1000
175600,0,4000
175615,1,3000
175663,1,600
175665,1,100
175689,1,1000
175713,1,5001
175715,0,1000
175748,0,1000
175767,0,2000
175779,1,500
175794,0,1000
175827,1,2000
175838,1,1000
175850,1,1000
175882,0,3000
175886,1,2800
175922,0,1800
175939,1,3000
175943,0,4000
175983,1,2000
175996,0,3000
176006,0,1200
176038,1,2800
176052,1,2000
176062,1,2000
176100,1,1000
176111,0,600
176123,1,400
176145,1,2000
176176,1,3000
176195,0,5000
176206,1,3600
176229,1,1000
176244,1,1000
176246,1,1600
176269,1,400
176299,0,5000
176303,1,2500
176338,1,4200
176352,1,800
176353,1,2200
176377,1,1000
176412,1,3600
176435,1,1000
176457,1,3800
176462,1,2200
176475,1,400
176503,1,2000
176505,0,400
176537,1,3400
176562,1,3000
176567,1,5000
176578,0,2200
176628,1,3000
176638,0,5000
176666,0,2000
176692,1,1500
176706,0,2200
176729,1,1000
176754,1,2000
176759,1,1000
176785,0,1000
176823,1,2400
176824,1,4500
176843,1,1000
176864,1,2000
176876,0,2500
176910,1,1000
176925,1,1000
176938,1,3000
176959,1,1000
176988,1,3400
176998,1,1000
177025,1,1500
177049,1,6200
177053,1,1000
177078,1,1000
177100,1,3000
177105,1,4000
177135,1,1500
177155,1,2000
177165,0,2000
177199,1,2000
177222,0,2000
177226,1,1600
177245,1,1200
177267,1,5000
177275,0,1000
177311,1,400
177349,0,3000
177350,1,3000
177374,1,1000
177402,1,2000
177410,0,1000
177443,0,1600
177459,1,3000
177473,1,1500
177507,0,1000
177522,1,2000
177531,1,8000
177559,0,3000
177586,0,2000
177598,0,2000
177630,1,1000
177648,1,4000
177653,0,7000
177695,1,1000
177717,1,3400
177728,1,2000
177769,1,1200
177786,0,4000
177797,1,4000
177830,1,1400
177867,1,2000
177869,0,1000
177895,0,2000
177912,0,800
177925,1,800
177950,1,300
177988,1,3000
177991,0,1000
178008,1,250
178032,1,700
178036,1,500
178056,1,1200
178083,1,4000
178118,0,800
178147,1,2000
178157,1,4000
178185,0,1000
178205,1,2000
178213,1,500
178244,1,4000
178263,1,6000
178265,1,4000
178304,0,1500
178331,1,5000
178336,1,1200
178368,0,2000
178390,1,2000
178398,0,1000
178420,0,800
178453,1,2500
178456,1,2000
178486,1,3000
178505,1,4000
178515,1,4000
178541,0,1600
178566,1,2000
178569,1,7000
178588,1,1000
178621,1,3000
178623,1,5000
178658,1,1800
178672,0,3000
178688,1,2000
178717,1,1600
178741,0,3600
178749,1,1000
178776,1,2000
178809,1,2000
178812,1,2000
178843,1,2600
178853,0,3000
178894,1,800
178918,1,3000
178922,1,3000
178945,1,1000
178975,1,3000
178987,1,5000
179017,0,2500
179037,0,6000
179044,0,1000
179069,1,1400
179097,1,2000
179099,1,2000
179135,0,1000
179165,1,4000
179168,1,2000
179191,1,2000
179219,0,200
179229,1,3000
179251,1,1800
179286,1,2000
179290,1,3000
179312,1,5000
179344,1,7000
179347,1,12000
179374,0,1600
179404,1,1200
179406,0,1000
179444,1,1200
179458,1,5000
179473,0,2500
179489,1,1500
179517,0,3000
179523,1,4200
179556,1,1800
179585,1,6000
179592,0,3800
179625,1,3000
179645,0,8200
179648,1,5000
179662,1,400
179700,1,2000
179707,1,2500
179738,1,1500
179755,1,1600
179772,0,2000
179807,1,1000
179826,1,1200
179830,1,3000
179853,1,1000
179879,1,1200
179890,1,5000
179929,1,1500
179952,0,4000
179955,1,100
179970,1,1600
180017,1,1400
180025,1,4000
180041,1,1800
180065,1,2000
180085,1,2400
180115,0,2600
180133,1,2000
180148,0,3000
180168,1,1600
180204,1,2000
180207,1,4000
180239,1,1400
180263,1,2000
180264,1,3000
180285,1,1000
180319,0,3000
180321,1,1800
180343,1,2000
180377,1,4000
180383,1,2000
180414,0,1000
180423,1,2800
180425,1,4000
180471,1,1200
180499,1,5800
180500,1,4600
180526,1,100
180552,1,5000
180554,1,4000
180600,1,2000
180615,1,3000
180620,1,6000
180653,1,1500
180673,0,4000
180690,1,2000
180715,1,1000
180746,1,2000
180753,0,2000
180777,1,4800
180790,1,5000
180805,0,4000
180829,1,1000
180852,0,1000
180858,1,4000
180886,1,1000
180913,1,2000
180914,0,1500
180952,1,1500
180966,1,2000
180970,0,6000
181013,1,1700
181030,1,3000
181037,1,9000
181078,1,1400
181088,1,3400
181106,1,3000
181124,0,600
181161,1,5000
181172,1,3200
181196,1,1500
181233,1,6000
181236,1,5000
181266,0,1000
181294,1,3800
181299,0,4000
181331,1,1000
181354,0,5000
181359,0,1000
181383,1,1000
181409,1,2000
181421,1,2000
181440,1,800
181468,1,2000
181478,0,2000
181516,0,1000
181545,0,2000
181550,1,2500
181573,1,2500
181610,1,4000
181611,0,2000
181649,0,4000
181662,1,3000
181667,0,8000
181697,1,3000
181721,1,4000
181734,1,5000
181763,1,2000
181775,1,2400
181783,0,2200
181828,1,2000
181849,1,8000
181858,0,3000
181890,1,1000
181908,1,3000
181920,1,2000
181945,1,2200
181967,1,3000
181970,1,5000
182009,1,2000
182029,1,8000
182031,1,7000
182063,0,1000
182083,1,2000
182091,0,3000
182117,1,1200
182143,1,5000
182145,1,4200
182168,1,1000
182193,1,2000
182197,1,2000
182234,1,1000
182261,1,3300
182263,1,2500
182305,0,4800
182321,1,2000
182322,1,1200
182351,0,1400
182373,1,1000
182389,1,2000
182411,0,1000
182450,1,3000
182451,1,1600
182482,1,1200
182509,0,1200
182520,1,3600
182540,1,500
182567,1,2000
182581,1,2000
182607,1,800
182639,1,4000
182640,1,4200
182668,0,1000
182695,0,2000
182696,0,2400
182723,1,2000
182751,0,3000
182755,0,3000
182773,1,2000
182811,1,4000
182822,1,2000
182840,0,1000
182878,1,1000
182879,1,2400
182911,1,1600
182938,0,1000
182948,0,2500
182973,1,1200
183002,0,4000
183003,1,2000
183039,1,1400
183070,0,2000
183077,1,3000
183107,1,1000
183131,0,3000
183142,0,1000
183170,1,800
183187,1,1000
183202,1,2000
183230,1,2200
183249,1,2700
183262,0,3800
183290,1,800
183311,0,3000
183313,1,3400
183357,1,2000
183377,1,1600
183381,0,3500
183404,0,1000
183433,1,3000
183450,1,5000
183470,1,2200
183515,0,2000
183516,0,1600
183543,1,1400
183564,0,2000
183576,0,3000
183606,1,1000
183622,1,2000
183633,0,3000
183678,0,1800
183698,1,2000
183699,0,7000
183732,0,1000
183748,1,1200
183756,1,1600
183781,1,2000
183818,1,2000
183822,0,2500
183845,1,1500
183872,1,3500
183880,1,2500
183907,1,1000
183921,1,2000
183959,1,2000
183980,1,2000
183984,1,3000
184015,1,3000
184032,1,3000
184046,0,4000
184066,0,600
184096,0,1000
184101,1,3000
184140,1,1200
184153,0,800
184160,1,3000
184194,1,1000
184220,1,3800
184235,1,2000
184259,0,1200
184294,0,2000
184295,1,2000
184318,1,3000
184346,0,3000
184356,1,5000
184381,1,600
184407,0,1000
184409,0,1000
184433,1,1200
184458,0,3000
184460,1,1800
184488,0,1000
184519,1,1000
184521,0,1500
184558,0,2000
184579,1,2000
184589,1,1600
184638,0,2000
184646,1,2000
184681,1,1000
184695,1,1200
184696,1,1600
184731,0,1600
184763,1,3000
184771,1,1600
184780,1,1000
184815,1,3000
184823,1,2000
184845,1,1000
184873,1,3000
184880,0,2000
184910,0,1000
184952,1,2000
184953,0,2000
184979,1,1000
184990,1,1000
185000,1,1200
185028,1,2500
185057,0,100
185070,0,3000
185097,1,3000
185126,0,1600
185132,0,3000
185151,1,1000
185173,1,2000
185186,0,2000
185217,0,1000
185235,1,1500
185237,1,2000
185272,1,3400
185288,1,1200
185307,0,2000
185345,1,1800
185369,1,2000
185373,0,2000
185399,0,1200
185432,1,2000
185434,1,2500
185462,1,1000
185493,0,1500
185499,0,2000
185531,0,1000
185556,1,1600
185558,1,1000
185585,0,1200
185598,1,700
185611,0,1000
185642,1,4000
185679,0,2000
185682,0,4600
185700,1,1600
185727,1,1000
185734,1,400
185766,1,1000
185807,0,3000
185808,0,10800
185834,0,1000
185863,1,700
185871,0,500
185900,1,1400
185924,1,1800
185940,0,2700
185975,1,2000
185995,1,2000
186009,1,6800
186030,1,1000
186054,0,2000
186067,1,200
186089,0,1000
186110,1,400
186120,1,1600
186157,1,2000
186184,1,3000
186188,1,4000
186212,1,1000
186245,1,2000
186254,1,2000
186278,1,600
186307,0,2000
186308,1,4000
186336,1,6000
186362,1,6000
186366,1,8400
186405,0,1000
186426,0,800
186427,0,1800
186441,0,600
186486,1,2000
186487,0,2000
186504,1,1000
186539,1,1500
186540,1,1000
186568,1,1000
186609,1,3000
186617,0,3000
186646,1,1400
186668,1,500
186679,1,4000
186709,0,1600
186736,0,2000
186738,1,2000
186763,0,3000
186785,0,2000
186794,0,3000
186825,1,600
186859,1,2200
186864,1,2000
186882,0,1000
186919,1,6400
186928,0,2500
186949,1,1000
186988,1,2400
186992,1,2000
187005,1,2000
187046,1,2400
187049,0,2000
187076,1,2000
187108,0,2200
187113,1,1200
187134,0,1000
187165,1,3000
187173,1,3000
187201,1,1000
187224,0,2000
187227,1,1800
187265,1,1000
187286,1,2000
187287,0,2000
187314,1,2000
187341,0,2500
187343,0,2000
187365,1,1000
187400,1,3000
187403,1,4000
187432,1,1000
187467,1,1000
187469,0,2000
187488,0,800
187516,1,1200
187531,0,2000
187564,1,3000
187585,1,2000
187593,1,5000
187623,0,1000
187650,1,1400
187653,0,2000
187672,0,1000
187709,0,2000
187717,1,1200
187734,1,1200
187763,1,2000
187769,0,100
187794,0,800
187812,1,1200
187822,1,1500
187857,1,100
187878,1,7000
187887,1,7000
187922,1,2000
187940,0,2000
187955,1,2000
187979,0,1000
188001,1,1200
188017,0,2000
188047,1,3200
188061,1,5000
188070,1,6000
188100,1,1000
188116,1,4000
188130,0,3000
188153,1,1000
188176,0,500
188191,0,3000
188215,1,800
188239,1,2000
188240,1,3000
188271,0,1500
188295,1,4500
188308,1,2300
188331,1,1000
188361,1,4500
188369,1,2500
188399,0,500
188421,0,1500
188433,0,2500
188457,0,800
188474,1,2000
188485,1,2000
188526,0,1500
188552,0,3000
188555,0,2000
188585,0,1000
188609,1,1000
188617,0,1000
188650,0,1600
188686,1,2000
188690,1,2000
188716,1,2000
188745,1,1600
188750,1,2000
188781,0,2000
188801,1,2000
188820,1,2000
188851,1,2000
188869,0,2000
188889,1,2000
188920,1,1200
188946,1,5000
188951,1,2500
188974,1,1800
188999,0,400
189007,1,1400
189040,1,500
189052,0,1500
189064,1,1500
189084,0,1000
189121,1,3000
189132,1,2000
189161,1,1000
189182,0,1000
189193,0,2000
189222,0,2000
189242,0,1200
189253,1,2000
189279,1,200
189299,1,4000
189303,1,1000
189338,0,1500
189358,0,800
189359,0,2000
189392,1,2500
189412,1,2000
189422,0,2000
189454,0,500
189479,1,2000
189480,1,50
189506,0,100
189533,0,3000
189539,0,1000
189557,0,1400
189576,1,1400
189582,1,3000
189612,0,1000
189650,0,2000
189653,0,3000
189667,1,2400
189692,1,2000
189702,1,3000
189741,1,1200
189768,1,2000
189769,1,4000
189796,1,400
189837,0,800
189842,1,3000
189878,0,1200
189898,1,1200
189910,0,2000
189940,0,2000
189963,1,1500
189969,0,2400
189993,0,1000
190016,0,2400
190029,1,2400
190056,1,1000
190080,1,7000
190086,0,2000
190116,1,1400
190137,1,3000
190142,1,3000
190179,0,1000
190193,0,2400
190205,1,2000
190233,1,2000
190266,0,4000
190275,1,1500
190300,0,2600
190318,1,2000
190321,1,1200
190361,0,1000
190385,1,2000
190390,1,2400
190429,1,2000
190446,0,2400
190452,1,3000
190476,1,1200
190497,1,3000
190505,1,3400
190548,1,5000
190565,1,6000
190574,1,2000
190610,1,1000
190632,0,800
190639,1,4000
190660,1,2000
190702,0,500
190704,0,4000
190736,1,1000
190746,1,1200
190759,0,5200
190799,1,1000
190824,0,4100
190825,0,8000
190847,1,3000
190881,0,4000
190882,1,3400
190909,1,2000
190943,1,6000
190945,0,2000
190976,0,1200
190988,1,2000
190997,1,4600
191031,0,400
191045,0,2000
191054,1,4000
191093,1,1300
191113,1,2400
191119,0,2000
191158,0,2000
191191,1,2000
191194,0,2500
191233,1,2800
191246,1,2000
191256,1,2000
191284,0,1000
191305,1,1200
191313,1,1200
191343,0,500
191368,1,1200
191369,1,1500
191401,1,400
191421,1,1800
